Fecha,Producto,Unidad de Medida,Precio Mínimo,Precio Máximo
2023-03-11,Pepino,1Kg,10.00,20.00
2023-03-11,Tomate verde,1Kg,11.00,15.00
2023-03-11,Zanahoria mediana,1Kg,10.00,14.00
2023-03-12,Aceite Mixto,1Kg,42.00,47.00
2023-03-12,Arroz largo,1Kg,18.00,36.00
2023-03-12,Azúcar Estándar,1Kg,32.00,38.00
2023-03-12,Harina de Trigo,1Kg,17.00,22.00
2023-03-12,Frijol Flor de Mayo,1Kg,24.00,30.00
2023-03-12,Frijol Negro,1Kg,23.00,25.00
2023-03-12,Huevo Blanco,1Kg,36.00,38.00
2023-03-12,Carne Molida
Sirloin 90-10,1Kg,130.00,175.00
2023-03-12,Bistec Diezmillo de
Res,1Kg,135.00,175.00
2023-03-12,Aguacate Hass,1Kg,65.00,85.00
2023-03-12,Limón con semilla,1Kg,40.00,65.00
2023-03-12,Guayaba,1Kg,18.00,25.00
2023-03-12,Manzana Golden,1Kg,40.00,50.00
2023-03-12,Manzana Starking,1Kg,45.00,50.00
2023-03-12,Naranja mediana,1Kg,7.00,10.00
2023-03-12,Papaya maradol,1Kg,15.00,20.00
2023-03-12,Piña,1Kg,10.00,15.00
2023-03-12,Plátano,1Kg,20.00,22.00
2023-03-12,Sandía,1Kg,7.00,10.00
2023-03-12,Calabacita Italiana,1Kg,9.00,15.00
2023-03-12,Chile poblano,1Kg,19.00,30.00
2023-03-12,Chile serrano,1Kg,25.00,32.00
2023-03-12,Cebolla bola,1Kg,25.00,30.00
2023-03-12,Chayote sin espina,1Kg,10.00,25.00
2023-03-12,Jitomate Saladette,1Kg,12.00,16.00
2023-03-12,Lechuga romana,1Kg,10.00,15.00
2023-03-12,Papa alpha,1Kg,11.00,18.00
2023-03-12,Pepino,1Kg,10.00,20.00
2023-03-12,Tomate verde,1Kg,11.00,15.00
2023-03-12,Zanahoria mediana,1Kg,10.00,14.00
2023-03-13,Aceite Mixto,1Kg,48.00,55.00
2023-03-13,Arroz largo,1Kg,17.00,44.00
2023-03-13,Azúcar Estándar,1Kg,21.50,23.00
2023-03-13,Harina de Trigo,1Kg,20.00,30.00
2023-03-13,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-13,Frijol Negro,1Kg,28.00,30.00
2023-03-13,Huevo Blanco,1Kg,41.00,48.00
2023-03-13,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-13,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-13,Aguacate Hass,1Kg,38.00,55.00
2023-03-13,Limón con semilla,1Kg,35.00,40.00
2023-03-13,Guayaba,1Kg,30.00,35.00
2023-03-13,Manzana Golden,1Kg,40.00,50.00
2023-03-13,Manzana Starking,1Kg,45.00,60.00
2023-03-13,Naranja mediana,1Kg,12.00,15.00
2023-03-13,Papaya maradol,1Kg,18.00,22.00
2023-03-13,Piña,1Kg,9.00,15.00
2023-03-13,Plátano,1Kg,20.00,27.00
2023-03-13,Sandía,1Kg,8.00,12.00
2023-03-13,Calabacita Italiana,1Kg,10.00,15.00
2023-03-13,Chile poblano,1Kg,20.00,30.00
2023-03-13,Chile serrano,1Kg,20.00,35.00
2023-03-13,Cebolla bola,1Kg,8.00,12.00
2023-03-13,Chayote sin espina,1Kg,10.00,16.00
2023-03-13,Jitomate Saladette,1Kg,17.00,24.00
2023-03-13,Lechuga romana,1Kg,10.00,15.00
2023-03-13,Papa alpha,1Kg,18.00,24.00
2023-03-13,Pepino,1Kg,13.00,20.00
2023-03-13,Tomate verde,1Kg,15.00,20.00
2023-03-13,Zanahoria mediana,1Kg,10.00,15.00
2023-03-14,Aceite Mixto,1Kg,48.00,55.00
2023-03-14,Arroz largo,1Kg,17.00,44.00
2023-03-14,Azúcar Estándar,1Kg,21.50,23.00
2023-03-14,Harina de Trigo,1Kg,20.00,30.00
2023-03-14,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-14,Frijol Negro,1Kg,28.00,30.00
2023-03-14,Huevo Blanco,1Kg,41.00,48.00
2023-03-14,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-14,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-14,Aguacate Hass,1Kg,38.00,55.00
2023-03-14,Limón con semilla,1Kg,35.00,40.00
2023-03-14,Guayaba,1Kg,30.00,35.00
2023-03-14,Manzana Golden,1Kg,40.00,50.00
2023-03-14,Manzana Starking,1Kg,45.00,60.00
2023-03-14,Naranja mediana,1Kg,12.00,15.00
2023-03-14,Papaya maradol,1Kg,18.00,22.00
2023-03-14,Piña,1Kg,9.00,15.00
2023-03-14,Plátano,1Kg,20.00,27.00
2023-03-14,Sandía,1Kg,8.00,12.00
2023-03-14,Calabacita Italiana,1Kg,10.00,15.00
2023-03-14,Chile poblano,1Kg,20.00,30.00
2023-03-14,Chile serrano,1Kg,20.00,35.00
2023-03-14,Cebolla bola,1Kg,8.00,12.00
2023-03-14,Chayote sin espina,1Kg,10.00,16.00
2023-03-14,Jitomate Saladette,1Kg,17.00,24.00
2023-03-14,Lechuga romana,1Kg,10.00,15.00
2023-03-14,Papa alpha,1Kg,18.00,24.00
2023-03-14,Pepino,1Kg,13.00,20.00
2023-03-14,Tomate verde,1Kg,15.00,20.00
2023-03-14,Zanahoria mediana,1Kg,10.00,15.00
2023-03-15,Aceite Mixto,1Kg,48.00,55.00
2023-03-15,Arroz largo,1Kg,17.00,44.00
2023-03-15,Azúcar Estándar,1Kg,21.50,23.00
2023-03-15,Harina de Trigo,1Kg,20.00,30.00
2023-03-15,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-15,Frijol Negro,1Kg,28.00,30.00
2023-03-15,Huevo Blanco,1Kg,41.00,48.00
2023-03-15,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-15,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-15,Aguacate Hass,1Kg,38.00,55.00
2023-03-15,Limón con semilla,1Kg,35.00,40.00
2023-03-15,Guayaba,1Kg,30.00,35.00
2023-03-15,Manzana Golden,1Kg,40.00,50.00
2023-03-15,Manzana Starking,1Kg,45.00,60.00
2023-03-15,Naranja mediana,1Kg,12.00,15.00
2023-03-15,Papaya maradol,1Kg,18.00,22.00
2023-03-15,Piña,1Kg,9.00,15.00
2023-03-15,Plátano,1Kg,20.00,27.00
2023-03-15,Sandía,1Kg,8.00,12.00
2023-03-15,Calabacita Italiana,1Kg,10.00,15.00
2023-03-15,Chile poblano,1Kg,20.00,30.00
2023-03-15,Chile serrano,1Kg,20.00,35.00
2023-03-15,Cebolla bola,1Kg,8.00,12.00
2023-03-15,Chayote sin espina,1Kg,10.00,16.00
2023-03-15,Jitomate Saladette,1Kg,17.00,24.00
2023-03-15,Lechuga romana,1Kg,10.00,15.00
2023-03-15,Papa alpha,1Kg,18.00,24.00
2023-03-15,Pepino,1Kg,13.00,20.00
2023-03-15,Tomate verde,1Kg,15.00,20.00
2023-03-15,Zanahoria mediana,1Kg,10.00,15.00
2023-03-16,Aceite Mixto,1Kg,48.00,55.00
2023-03-16,Arroz largo,1Kg,17.00,44.00
2023-03-16,Azúcar Estándar,1Kg,21.50,23.00
2023-03-16,Harina de Trigo,1Kg,20.00,30.00
2023-03-16,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-16,Frijol Negro,1Kg,28.00,30.00
2023-03-16,Huevo Blanco,1Kg,41.00,48.00
2023-03-16,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-16,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-16,Aguacate Hass,1Kg,38.00,55.00
2023-03-16,Limón con semilla,1Kg,35.00,40.00
2023-03-16,Guayaba,1Kg,30.00,35.00
2023-03-16,Manzana Golden,1Kg,40.00,50.00
2023-03-16,Manzana Starking,1Kg,45.00,60.00
2023-03-16,Naranja mediana,1Kg,12.00,15.00
2023-03-16,Papaya maradol,1Kg,18.00,22.00
2023-03-16,Piña,1Kg,9.00,15.00
2023-03-16,Plátano,1Kg,20.00,27.00
2023-03-16,Sandía,1Kg,8.00,12.00
2023-03-16,Calabacita Italiana,1Kg,10.00,15.00
2023-03-16,Chile poblano,1Kg,20.00,30.00
2023-03-16,Chile serrano,1Kg,20.00,35.00
2023-03-16,Cebolla bola,1Kg,8.00,12.00
2023-03-16,Chayote sin espina,1Kg,10.00,16.00
2023-03-16,Jitomate Saladette,1Kg,17.00,24.00
2023-03-16,Lechuga romana,1Kg,10.00,15.00
2023-03-16,Papa alpha,1Kg,18.00,24.00
2023-03-16,Pepino,1Kg,13.00,20.00
2023-03-16,Tomate verde,1Kg,15.00,20.00
2023-03-16,Zanahoria mediana,1Kg,10.00,15.00
2023-03-17,Aceite Mixto,1Kg,48.00,55.00
2023-03-17,Arroz largo,1Kg,17.00,44.00
2023-03-17,Azúcar Estándar,1Kg,21.50,23.00
2023-03-17,Harina de Trigo,1Kg,20.00,30.00
2023-03-17,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-17,Frijol Negro,1Kg,28.00,30.00
2023-03-17,Huevo Blanco,1Kg,41.00,48.00
2023-03-17,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-17,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-17,Aguacate Hass,1Kg,38.00,55.00
2023-03-17,Limón con semilla,1Kg,35.00,40.00
2023-03-17,Guayaba,1Kg,30.00,35.00
2023-03-17,Manzana Golden,1Kg,40.00,50.00
2023-03-17,Manzana Starking,1Kg,45.00,60.00
2023-03-17,Naranja mediana,1Kg,12.00,15.00
2023-03-17,Papaya maradol,1Kg,18.00,22.00
2023-03-17,Piña,1Kg,9.00,15.00
2023-03-17,Plátano,1Kg,20.00,27.00
2023-03-17,Sandía,1Kg,8.00,12.00
2023-03-17,Calabacita Italiana,1Kg,10.00,15.00
2023-03-17,Chile poblano,1Kg,20.00,30.00
2023-03-17,Chile serrano,1Kg,20.00,35.00
2023-03-17,Cebolla bola,1Kg,8.00,12.00
2023-03-17,Chayote sin espina,1Kg,10.00,16.00
2023-03-17,Jitomate Saladette,1Kg,17.00,24.00
2023-03-17,Lechuga romana,1Kg,10.00,15.00
2023-03-17,Papa alpha,1Kg,18.00,24.00
2023-03-17,Pepino,1Kg,13.00,20.00
2023-03-17,Tomate verde,1Kg,15.00,20.00
2023-03-17,Zanahoria mediana,1Kg,10.00,15.00
2023-03-18,Aceite Mixto,1Kg,48.00,55.00
2023-03-18,Arroz largo,1Kg,17.00,44.00
2023-03-18,Azúcar Estándar,1Kg,21.50,23.00
2023-03-18,Harina de Trigo,1Kg,20.00,30.00
2023-03-18,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-18,Frijol Negro,1Kg,28.00,30.00
2023-03-18,Huevo Blanco,1Kg,41.00,48.00
2023-03-18,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-18,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-18,Aguacate Hass,1Kg,38.00,55.00
2023-03-18,Limón con semilla,1Kg,35.00,40.00
2023-03-18,Guayaba,1Kg,30.00,35.00
2023-03-18,Manzana Golden,1Kg,40.00,50.00
2023-03-18,Manzana Starking,1Kg,45.00,60.00
2023-03-18,Naranja mediana,1Kg,12.00,15.00
2023-03-18,Papaya maradol,1Kg,18.00,22.00
2023-03-18,Piña,1Kg,9.00,15.00
2023-03-18,Plátano,1Kg,20.00,27.00
2023-03-18,Sandía,1Kg,8.00,12.00
2023-03-18,Calabacita Italiana,1Kg,10.00,15.00
2023-03-18,Chile poblano,1Kg,20.00,30.00
2023-03-18,Chile serrano,1Kg,20.00,35.00
2023-03-18,Cebolla bola,1Kg,8.00,12.00
2023-03-18,Chayote sin espina,1Kg,10.00,16.00
2023-03-18,Jitomate Saladette,1Kg,17.00,24.00
2023-03-18,Lechuga romana,1Kg,10.00,15.00
2023-03-18,Papa alpha,1Kg,18.00,24.00
2023-03-18,Pepino,1Kg,13.00,20.00
2023-03-18,Tomate verde,1Kg,15.00,20.00
2023-03-18,Zanahoria mediana,1Kg,10.00,15.00
2023-03-19,Aceite Mixto,1Kg,48.00,55.00
2023-03-19,Arroz largo,1Kg,17.00,44.00
2023-03-19,Azúcar Estándar,1Kg,21.50,23.00
2023-03-19,Harina de Trigo,1Kg,20.00,30.00
2023-03-19,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-19,Frijol Negro,1Kg,28.00,30.00
2023-03-19,Huevo Blanco,1Kg,41.00,48.00
2023-03-19,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-19,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-19,Aguacate Hass,1Kg,38.00,55.00
2023-03-19,Limón con semilla,1Kg,35.00,40.00
2023-03-19,Guayaba,1Kg,30.00,35.00
2023-03-19,Manzana Golden,1Kg,40.00,50.00
2023-03-19,Manzana Starking,1Kg,45.00,60.00
2023-03-19,Naranja mediana,1Kg,12.00,15.00
2023-03-19,Papaya maradol,1Kg,18.00,22.00
2023-03-19,Piña,1Kg,9.00,15.00
2023-03-19,Plátano,1Kg,20.00,27.00
2023-03-19,Sandía,1Kg,8.00,12.00
2023-03-19,Calabacita Italiana,1Kg,10.00,15.00
2023-03-19,Chile poblano,1Kg,20.00,30.00
2023-03-19,Chile serrano,1Kg,20.00,35.00
2023-03-19,Cebolla bola,1Kg,8.00,12.00
2023-03-19,Chayote sin espina,1Kg,10.00,16.00
2023-03-19,Jitomate Saladette,1Kg,17.00,24.00
2023-03-19,Lechuga romana,1Kg,10.00,15.00
2023-03-19,Papa alpha,1Kg,18.00,24.00
2023-03-19,Pepino,1Kg,13.00,20.00
2023-03-19,Tomate verde,1Kg,15.00,20.00
2023-03-19,Zanahoria mediana,1Kg,10.00,15.00
2023-03-20,Aceite Mixto,1Kg,48.00,55.00
2023-03-20,Arroz largo,1Kg,17.00,44.00
2023-03-20,Azúcar Estándar,1Kg,21.50,23.00
2023-03-20,Harina de Trigo,1Kg,20.00,30.00
2023-03-20,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-20,Frijol Negro,1Kg,28.00,30.00
2023-03-20,Huevo Blanco,1Kg,41.00,48.00
2023-03-20,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-20,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-20,Aguacate Hass,1Kg,38.00,55.00
2023-03-20,Limón con semilla,1Kg,35.00,40.00
2023-03-20,Guayaba,1Kg,30.00,35.00
2023-03-20,Manzana Golden,1Kg,40.00,50.00
2023-03-20,Manzana Starking,1Kg,45.00,60.00
2023-03-20,Naranja mediana,1Kg,12.00,15.00
2023-03-20,Papaya maradol,1Kg,18.00,22.00
2023-03-20,Piña,1Kg,9.00,15.00
2023-03-20,Plátano,1Kg,20.00,27.00
2023-03-20,Sandía,1Kg,8.00,12.00
2023-03-20,Calabacita Italiana,1Kg,10.00,15.00
2023-03-20,Chile poblano,1Kg,20.00,30.00
2023-03-20,Chile serrano,1Kg,20.00,35.00
2023-03-20,Cebolla bola,1Kg,8.00,12.00
2023-03-20,Chayote sin espina,1Kg,10.00,16.00
2023-03-20,Jitomate Saladette,1Kg,17.00,24.00
2023-03-20,Lechuga romana,1Kg,10.00,15.00
2023-03-20,Papa alpha,1Kg,18.00,24.00
2023-03-20,Pepino,1Kg,13.00,20.00
2023-03-20,Tomate verde,1Kg,15.00,20.00
2023-03-20,Zanahoria mediana,1Kg,10.00,15.00
2023-03-21,Aceite Mixto,1Kg,22.00,55.00
2023-03-21,Arroz largo,1Kg,17.00,26.00
2023-03-21,Azúcar Estándar,1Kg,21.50,23.00
2023-03-21,Harina de Trigo,1Kg,20.00,28.00
2023-03-21,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-21,Frijol Negro,1Kg,28.00,30.00
2023-03-21,Huevo Blanco,1Kg,41.00,48.00
2023-03-21,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-21,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-21,Aguacate Hass,1Kg,40.00,55.00
2023-03-21,Limón con semilla,1Kg,25.00,40.00
2023-03-21,Guayaba,1Kg,25.00,35.00
2023-03-21,Manzana Golden,1Kg,40.00,50.00
2023-03-21,Manzana Starking,1Kg,45.00,60.00
2023-03-21,Naranja mediana,1Kg,12.00,15.00
2023-03-21,Papaya maradol,1Kg,18.00,25.00
2023-03-21,Piña,1Kg,9.00,15.00
2023-03-21,Plátano,1Kg,22.00,25.00
2023-03-21,Sandía,1Kg,8.00,12.00
2023-03-21,Calabacita Italiana,1Kg,10.00,20.00
2023-03-21,Chile poblano,1Kg,22.00,26.00
2023-03-21,Chile serrano,1Kg,18.00,45.00
2023-03-21,Cebolla bola,1Kg,9.00,11.00
2023-03-21,Chayote sin espina,1Kg,12.00,28.00
2023-03-21,Jitomate Saladette,1Kg,15.00,20.00
2023-03-21,Lechuga romana,1Kg,10.00,15.00
2023-03-21,Papa alpha,1Kg,20.00,25.00
2023-03-21,Pepino,1Kg,12.00,20.00
2023-03-21,Tomate verde,1Kg,17.00,18.00
2023-03-21,Zanahoria mediana,1Kg,10.00,12.00
2023-03-22,Aceite Mixto,1Kg,22.00,55.00
2023-03-22,Arroz largo,1Kg,17.00,26.00
2023-03-22,Azúcar Estándar,1Kg,21.50,23.00
2023-03-22,Harina de Trigo,1Kg,20.00,28.00
2023-03-22,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-22,Frijol Negro,1Kg,28.00,30.00
2023-03-22,Huevo Blanco,1Kg,41.00,48.00
2023-03-22,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-22,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-22,Aguacate Hass,1Kg,40.00,55.00
2023-03-22,Limón con semilla,1Kg,25.00,40.00
2023-03-22,Guayaba,1Kg,25.00,35.00
2023-03-22,Manzana Golden,1Kg,40.00,50.00
2023-03-22,Manzana Starking,1Kg,45.00,60.00
2023-03-22,Naranja mediana,1Kg,12.00,15.00
2023-03-22,Papaya maradol,1Kg,18.00,25.00
2023-03-22,Piña,1Kg,9.00,15.00
2023-03-22,Plátano,1Kg,22.00,25.00
2023-03-22,Sandía,1Kg,8.00,12.00
2023-03-22,Calabacita Italiana,1Kg,10.00,20.00
2023-03-22,Chile poblano,1Kg,22.00,26.00
2023-03-22,Chile serrano,1Kg,18.00,45.00
2023-03-22,Cebolla bola,1Kg,9.00,11.00
2023-03-22,Chayote sin espina,1Kg,12.00,28.00
2023-03-22,Jitomate Saladette,1Kg,15.00,20.00
2023-03-22,Lechuga romana,1Kg,10.00,15.00
2023-03-22,Papa alpha,1Kg,20.00,25.00
2023-03-22,Pepino,1Kg,12.00,20.00
2023-03-22,Tomate verde,1Kg,17.00,18.00
2023-03-22,Zanahoria mediana,1Kg,10.00,12.00
2023-03-23,Aceite Mixto,1Kg,22.00,55.00
2023-03-23,Arroz largo,1Kg,17.00,26.00
2023-03-23,Azúcar Estándar,1Kg,21.50,23.00
2023-03-23,Harina de Trigo,1Kg,20.00,28.00
2023-03-23,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-23,Frijol Negro,1Kg,28.00,30.00
2023-03-23,Huevo Blanco,1Kg,41.00,48.00
2023-03-23,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-23,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-23,Aguacate Hass,1Kg,40.00,55.00
2023-03-23,Limón con semilla,1Kg,25.00,40.00
2023-03-23,Guayaba,1Kg,25.00,35.00
2023-03-23,Manzana Golden,1Kg,40.00,50.00
2023-03-23,Manzana Starking,1Kg,45.00,60.00
2023-03-23,Naranja mediana,1Kg,12.00,15.00
2023-03-23,Papaya maradol,1Kg,18.00,25.00
2023-03-23,Piña,1Kg,9.00,15.00
2023-03-23,Plátano,1Kg,22.00,25.00
2023-03-23,Sandía,1Kg,8.00,12.00
2023-03-23,Calabacita Italiana,1Kg,10.00,20.00
2023-03-23,Chile poblano,1Kg,22.00,26.00
2023-03-23,Chile serrano,1Kg,18.00,45.00
2023-03-23,Cebolla bola,1Kg,9.00,11.00
2023-03-23,Chayote sin espina,1Kg,12.00,28.00
2023-03-23,Jitomate Saladette,1Kg,15.00,20.00
2023-03-23,Lechuga romana,1Kg,10.00,15.00
2023-03-23,Papa alpha,1Kg,20.00,25.00
2023-03-23,Pepino,1Kg,12.00,20.00
2023-03-23,Tomate verde,1Kg,17.00,18.00
2023-03-23,Zanahoria mediana,1Kg,10.00,12.00
2023-03-24,Aceite Mixto,1Kg,22.00,55.00
2023-03-24,Arroz largo,1Kg,17.00,26.00
2023-03-24,Azúcar Estándar,1Kg,21.50,23.00
2023-03-24,Harina de Trigo,1Kg,20.00,28.00
2023-03-24,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-24,Frijol Negro,1Kg,28.00,30.00
2023-03-24,Huevo Blanco,1Kg,41.00,48.00
2023-03-24,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-24,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-24,Aguacate Hass,1Kg,40.00,55.00
2023-03-24,Limón con semilla,1Kg,25.00,40.00
2023-03-24,Guayaba,1Kg,25.00,35.00
2023-03-24,Manzana Golden,1Kg,40.00,50.00
2023-03-24,Manzana Starking,1Kg,45.00,60.00
2023-03-24,Naranja mediana,1Kg,12.00,15.00
2023-03-24,Papaya maradol,1Kg,18.00,25.00
2023-03-24,Piña,1Kg,9.00,15.00
2023-03-24,Plátano,1Kg,22.00,25.00
2023-03-24,Sandía,1Kg,8.00,12.00
2023-03-24,Calabacita Italiana,1Kg,10.00,20.00
2023-03-24,Chile poblano,1Kg,22.00,26.00
2023-03-24,Chile serrano,1Kg,18.00,45.00
2023-03-24,Cebolla bola,1Kg,9.00,11.00
2023-03-24,Chayote sin espina,1Kg,12.00,28.00
2023-03-24,Jitomate Saladette,1Kg,15.00,20.00
2023-03-24,Lechuga romana,1Kg,10.00,15.00
2023-03-24,Papa alpha,1Kg,20.00,25.00
2023-03-24,Pepino,1Kg,12.00,20.00
2023-03-24,Tomate verde,1Kg,17.00,18.00
2023-03-24,Zanahoria mediana,1Kg,10.00,12.00
2023-03-25,Aceite Mixto,1Kg,22.00,55.00
2023-03-25,Arroz largo,1Kg,17.00,26.00
2023-03-25,Azúcar Estándar,1Kg,21.50,23.00
2023-03-25,Harina de Trigo,1Kg,20.00,28.00
2023-03-25,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-25,Frijol Negro,1Kg,28.00,30.00
2023-03-25,Huevo Blanco,1Kg,41.00,48.00
2023-03-25,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-25,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-25,Aguacate Hass,1Kg,40.00,55.00
2023-03-25,Limón con semilla,1Kg,25.00,40.00
2023-03-25,Guayaba,1Kg,25.00,35.00
2023-03-25,Manzana Golden,1Kg,40.00,50.00
2023-03-25,Manzana Starking,1Kg,45.00,60.00
2023-03-25,Naranja mediana,1Kg,12.00,15.00
2023-03-25,Papaya maradol,1Kg,18.00,25.00
2023-03-25,Piña,1Kg,9.00,15.00
2023-03-25,Plátano,1Kg,22.00,25.00
2023-03-25,Sandía,1Kg,8.00,12.00
2023-03-25,Calabacita Italiana,1Kg,10.00,20.00
2023-03-25,Chile poblano,1Kg,22.00,26.00
2023-03-25,Chile serrano,1Kg,18.00,45.00
2023-03-25,Cebolla bola,1Kg,9.00,11.00
2023-03-25,Chayote sin espina,1Kg,12.00,28.00
2023-03-25,Jitomate Saladette,1Kg,15.00,20.00
2023-03-25,Lechuga romana,1Kg,10.00,15.00
2023-03-25,Papa alpha,1Kg,20.00,25.00
2023-03-25,Pepino,1Kg,12.00,20.00
2023-03-25,Tomate verde,1Kg,17.00,18.00
2023-03-25,Zanahoria mediana,1Kg,10.00,12.00
2023-03-26,Aceite Mixto,1Kg,22.00,55.00
2023-03-26,Arroz largo,1Kg,17.00,26.00
2023-03-26,Azúcar Estándar,1Kg,21.50,23.00
2023-03-26,Harina de Trigo,1Kg,20.00,28.00
2023-03-26,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-26,Frijol Negro,1Kg,28.00,30.00
2023-03-26,Huevo Blanco,1Kg,41.00,48.00
2023-03-26,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-26,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-26,Aguacate Hass,1Kg,40.00,55.00
2023-03-26,Limón con semilla,1Kg,25.00,40.00
2023-03-26,Guayaba,1Kg,25.00,35.00
2023-03-26,Manzana Golden,1Kg,40.00,50.00
2023-03-26,Manzana Starking,1Kg,45.00,60.00
2023-03-26,Naranja mediana,1Kg,12.00,15.00
2023-03-26,Papaya maradol,1Kg,18.00,25.00
2023-03-26,Piña,1Kg,9.00,15.00
2023-03-26,Plátano,1Kg,22.00,25.00
2023-03-26,Sandía,1Kg,8.00,12.00
2023-03-26,Calabacita Italiana,1Kg,10.00,20.00
2023-03-26,Chile poblano,1Kg,22.00,26.00
2023-03-26,Chile serrano,1Kg,18.00,45.00
2023-03-26,Cebolla bola,1Kg,9.00,11.00
2023-03-26,Chayote sin espina,1Kg,12.00,28.00
2023-03-26,Jitomate Saladette,1Kg,15.00,20.00
2023-03-26,Lechuga romana,1Kg,10.00,15.00
2023-03-26,Papa alpha,1Kg,20.00,25.00
2023-03-26,Pepino,1Kg,12.00,20.00
2023-03-26,Tomate verde,1Kg,17.00,18.00
2023-03-26,Zanahoria mediana,1Kg,10.00,12.00
2023-03-27,Aceite Mixto,1Kg,48.00,55.00
2023-03-27,Arroz largo,1Kg,17.00,26.00
2023-03-27,Azúcar Estándar,1Kg,21.50,23.00
2023-03-27,Harina de Trigo,1Kg,18.00,26.00
2023-03-27,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-27,Frijol Negro,1Kg,28.00,30.00
2023-03-27,Huevo Blanco,1Kg,46.00,49.00
2023-03-27,Carne Molida
Sirloin 90-10,1Kg,135.00,175.00
2023-03-27,Bistec Diezmillo de
Res,1Kg,144.00,175.00
2023-03-27,Aguacate Hass,1Kg,40.00,60.00
2023-03-27,Limón con semilla,1Kg,28.00,40.00
2023-03-27,Guayaba,1Kg,20.00,35.00
2023-03-27,Manzana Golden,1Kg,40.00,55.00
2023-03-27,Manzana Starking,1Kg,40.00,60.00
2023-03-27,Naranja mediana,1Kg,12.00,15.00
2023-03-27,Papaya maradol,1Kg,17.00,20.00
2023-03-27,Piña,1Kg,8.00,14.00
2023-03-27,Plátano,1Kg,20.00,25.00
2023-03-27,Sandía,1Kg,9.00,12.00
2023-03-27,Calabacita Italiana,1Kg,10.00,18.00
2023-03-27,Chile poblano,1Kg,15.00,28.00
2023-03-27,Chile serrano,1Kg,15.00,40.00
2023-03-27,Cebolla bola,1Kg,8.00,11.00
2023-03-27,Chayote sin espina,1Kg,13.00,18.00
2023-03-27,Jitomate Saladette,1Kg,14.00,19.00
2023-03-27,Lechuga romana,1Kg,8.00,15.00
2023-03-27,Papa alpha,1Kg,15.00,25.00
2023-03-27,Pepino,1Kg,10.00,16.00
2023-03-27,Tomate verde,1Kg,15.00,18.00
2023-03-27,Zanahoria mediana,1Kg,10.00,15.00
2023-03-28,Aceite Mixto,1Kg,48.00,55.00
2023-03-28,Arroz largo,1Kg,17.00,26.00
2023-03-28,Azúcar Estándar,1Kg,21.50,23.00
2023-03-28,Harina de Trigo,1Kg,18.00,26.00
2023-03-28,Frijol Flor de Mayo,1Kg,30.00,36.00
2023-03-28,Frijol Negro,1Kg,28.00,30.00
2023-03-28,Huevo Blanco,1Kg,46.00,49.00
2023-03-28,Carne Molida
